"PROVINCIA","SECCION","Circuito","NOMBRE_CATEGORIA","NOMBRE_AGRUPACION","PASO","GRAL"
"Buenos Aires","Avellaneda","0039","Presidente y Vicepresidente de la República","FRENTE DE TODOS",24360,24875
"Buenos Aires","Avellaneda","0039","Presidente y Vicepresidente de la República","FRENTE NOS",591,612
"Buenos Aires","Avellaneda","0039","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",9103,10914
"Buenos Aires","Avellaneda","0039","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",654,500
"Buenos Aires","Avellaneda","0039","Presidente y Vicepresidente de la República","VB",1048,595
"Buenos Aires","Avellaneda","0039","Presidente y Vicepresidente de la República","VII",6,3
"Buenos Aires","Avellaneda","0039","Presidente y Vicepresidente de la República","VN",192,194
"Buenos Aires","Avellaneda","0039","Presidente y Vicepresidente de la República","VR",2,11
"Buenos Aires","Avellaneda","0040","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",4799,3704
"Buenos Aires","Avellaneda","0040","Presidente y Vicepresidente de la República","CSCCC",55,38
"Buenos Aires","Avellaneda","0040","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",2005,1474
"Buenos Aires","Avellaneda","0040","Presidente y Vicepresidente de la República","FRENTE DE TODOS",26140,27107
"Buenos Aires","Avellaneda","0040","Presidente y Vicepresidente de la República","FRENTE NOS",635,563
"Buenos Aires","Avellaneda","0040","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",15665,19104
"Buenos Aires","Avellaneda","0040","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",1216,923
"Buenos Aires","Avellaneda","0040","Presidente y Vicepresidente de la República","VB",1335,646
"Buenos Aires","Avellaneda","0040","Presidente y Vicepresidente de la República","VII",12,11
"Buenos Aires","Avellaneda","0040","Presidente y Vicepresidente de la República","VN",308,286
"Buenos Aires","Avellaneda","0040","Presidente y Vicepresidente de la República","VR",4,23
"Buenos Aires","Berazategui","0789","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",2079,1864
"Buenos Aires","Berazategui","0789","Presidente y Vicepresidente de la República","CSCCC",18,38
"Buenos Aires","Berazategui","0789","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",1067,886
"Buenos Aires","Berazategui","0789","Presidente y Vicepresidente de la República","FRENTE DE TODOS",17435,18443
"Buenos Aires","Berazategui","0789","Presidente y Vicepresidente de la República","FRENTE NOS",495,456
"Buenos Aires","Berazategui","0789","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",5619,7128
"Buenos Aires","Berazategui","0789","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",424,421
"Buenos Aires","Berazategui","0789","Presidente y Vicepresidente de la República","VB",1042,480
"Buenos Aires","Berazategui","0789","Presidente y Vicepresidente de la República","VII",4,44
"Buenos Aires","Berazategui","0789","Presidente y Vicepresidente de la República","VN",100,164
"Buenos Aires","Berazategui","0789","Presidente y Vicepresidente de la República","VR",1,6
"Buenos Aires","Berazategui","0790","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",1447,1172
"Buenos Aires","Berazategui","0790","Presidente y Vicepresidente de la República","CSCCC",20,13
"Buenos Aires","Berazategui","0790","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",716,523
"Buenos Aires","Berazategui","0790","Presidente y Vicepresidente de la República","FRENTE DE TODOS",8342,8499
"Buenos Aires","Berazategui","0790","Presidente y Vicepresidente de la República","FRENTE NOS",312,259
"Buenos Aires","Berazategui","0790","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",4492,5490
"Buenos Aires","Berazategui","0790","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",358,230
"Buenos Aires","Berazategui","0790","Presidente y Vicepresidente de la República","VB",552,279
"Buenos Aires","Berazategui","0790","Presidente y Vicepresidente de la República","VII",9,5
"Buenos Aires","Berazategui","0790","Presidente y Vicepresidente de la República","VN",80,92
"Buenos Aires","Berazategui","0790","Presidente y Vicepresidente de la República","VR",0,3
"Buenos Aires","Berazategui","0792","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",1254,1025
"Buenos Aires","Berazategui","0792","Presidente y Vicepresidente de la República","CSCCC",16,20
"Buenos Aires","Berazategui","0792","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",604,493
"Buenos Aires","Berazategui","0792","Presidente y Vicepresidente de la República","FRENTE DE TODOS",9804,10128
"Buenos Aires","Berazategui","0792","Presidente y Vicepresidente de la República","FRENTE NOS",327,321
"Buenos Aires","Berazategui","0792","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",4340,5285
"Buenos Aires","Berazategui","0792","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",307,246
"Buenos Aires","Berazategui","0792","Presidente y Vicepresidente de la República","VB",430,207
"Buenos Aires","Berazategui","0792","Presidente y Vicepresidente de la República","VII",8,56
"Buenos Aires","Berazategui","0792","Presidente y Vicepresidente de la República","VN",83,88
"Buenos Aires","Berazategui","0792","Presidente y Vicepresidente de la República","VR",22,24
"Buenos Aires","Berazategui","0789A","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",1793,1710
"Buenos Aires","Berazategui","0789A","Presidente y Vicepresidente de la República","CSCCC",21,13
"Buenos Aires","Berazategui","0789A","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",812,814
"Buenos Aires","Berazategui","0789A","Presidente y Vicepresidente de la República","FRENTE DE TODOS",14222,15924
"Buenos Aires","Berazategui","0789A","Presidente y Vicepresidente de la República","FRENTE NOS",537,502
"Buenos Aires","Berazategui","0789A","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",4463,6129
"Buenos Aires","Berazategui","0789A","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",372,352
"Buenos Aires","Berazategui","0789A","Presidente y Vicepresidente de la República","VB",720,443
"Buenos Aires","Berazategui","0789A","Presidente y Vicepresidente de la República","VII",6,19
"Buenos Aires","Berazategui","0789A","Presidente y Vicepresidente de la República","VN",64,107
"Buenos Aires","Berazategui","0789A","Presidente y Vicepresidente de la República","VR",4,19
"Buenos Aires","Berazategui","0789B","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",1233,1013
"Buenos Aires","Berazategui","0789B","Presidente y Vicepresidente de la República","CSCCC",12,13
"Buenos Aires","Berazategui","0789B","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",540,422
"Buenos Aires","Berazategui","0789B","Presidente y Vicepresidente de la República","FRENTE DE TODOS",7117,7212
"Buenos Aires","Berazategui","0789B","Presidente y Vicepresidente de la República","FRENTE NOS",201,176
"Buenos Aires","Berazategui","0789B","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",3025,3656
"Buenos Aires","Berazategui","0789B","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",235,200
"Buenos Aires","Berazategui","0789B","Presidente y Vicepresidente de la República","VB",335,171
"Buenos Aires","Berazategui","0789B","Presidente y Vicepresidente de la República","VII",7,5
"Buenos Aires","Berazategui","0789B","Presidente y Vicepresidente de la República","VN",90,52
"Buenos Aires","Berazategui","0789B","Presidente y Vicepresidente de la República","VR",0,3
"Buenos Aires","Berazategui","0789C","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",1457,1068
"Buenos Aires","Berazategui","0789C","Presidente y Vicepresidente de la República","CSCCC",1,11
"Buenos Aires","Berazategui","0789C","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",579,397
"Buenos Aires","Berazategui","0789C","Presidente y Vicepresidente de la República","FRENTE DE TODOS",6889,6641
"Buenos Aires","Berazategui","0789C","Presidente y Vicepresidente de la República","FRENTE NOS",264,181
"Buenos Aires","Berazategui","0789C","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",4588,5180
"Buenos Aires","Berazategui","0789C","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",308,209
"Buenos Aires","Berazategui","0789C","Presidente y Vicepresidente de la República","VB",402,207
"Buenos Aires","Berazategui","0789C","Presidente y Vicepresidente de la República","VII",11,4
"Buenos Aires","Berazategui","0789C","Presidente y Vicepresidente de la República","VN",38,33
"Buenos Aires","Berazategui","0789C","Presidente y Vicepresidente de la República","VR",2,5
"Buenos Aires","Berazategui","0789D","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",996,917
"Buenos Aires","Berazategui","0789D","Presidente y Vicepresidente de la República","CSCCC",6,12
"Buenos Aires","Berazategui","0789D","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",480,430
"Buenos Aires","Berazategui","0789D","Presidente y Vicepresidente de la República","FRENTE DE TODOS",9059,9983
"Buenos Aires","Berazategui","0789D","Presidente y Vicepresidente de la República","FRENTE NOS",259,267
"Buenos Aires","Berazategui","0789D","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",2463,3153
"Buenos Aires","Berazategui","0789D","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",181,219
"Buenos Aires","Berazategui","0789D","Presidente y Vicepresidente de la República","VB",417,207
"Buenos Aires","Berazategui","0789D","Presidente y Vicepresidente de la República","VII",17,22
"Buenos Aires","Berazategui","0789D","Presidente y Vicepresidente de la República","VN",97,80
"Buenos Aires","Berazategui","0789D","Presidente y Vicepresidente de la República","VR",2,12
"Buenos Aires","Berazategui","0789E","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",1248,853
"Buenos Aires","Berazategui","0789E","Presidente y Vicepresidente de la República","CSCCC",14,5
"Buenos Aires","Berazategui","0789E","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",543,397
"Buenos Aires","Berazategui","0789E","Presidente y Vicepresidente de la República","FRENTE DE TODOS",6733,6165
"Buenos Aires","Berazategui","0789E","Presidente y Vicepresidente de la República","FRENTE NOS",209,171
"Buenos Aires","Berazategui","0789E","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",3220,3443
"Buenos Aires","Berazategui","0789E","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",243,179
"Buenos Aires","Berazategui","0789E","Presidente y Vicepresidente de la República","VB",427,187
"Buenos Aires","Berazategui","0789E","Presidente y Vicepresidente de la República","VII",1,3
"Buenos Aires","Berazategui","0789E","Presidente y Vicepresidente de la República","VN",30,57
"Buenos Aires","Berazategui","0789E","Presidente y Vicepresidente de la República","VR",7,1
"Buenos Aires","Berazategui","0789F","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",1113,874
"Buenos Aires","Berazategui","0789F","Presidente y Vicepresidente de la República","CSCCC",7,8
"Buenos Aires","Berazategui","0789F","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",464,358
"Buenos Aires","Berazategui","0789F","Presidente y Vicepresidente de la República","FRENTE DE TODOS",5191,5345
"Buenos Aires","Berazategui","0789F","Presidente y Vicepresidente de la República","FRENTE NOS",144,139
"Buenos Aires","Berazategui","0789F","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",2717,3370
"Buenos Aires","Berazategui","0789F","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",210,150
"Buenos Aires","Berazategui","0789F","Presidente y Vicepresidente de la República","VB",304,158
"Buenos Aires","Berazategui","0789F","Presidente y Vicepresidente de la República","VII",2,5
"Buenos Aires","Berazategui","0789F","Presidente y Vicepresidente de la República","VN",16,27
"Buenos Aires","Berazategui","0789F","Presidente y Vicepresidente de la República","VR",6,2
"Buenos Aires","Berazategui","0790A","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",585,549
"Buenos Aires","Berazategui","0790A","Presidente y Vicepresidente de la República","CSCCC",9,12
"Buenos Aires","Berazategui","0790A","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",297,227
"Buenos Aires","Berazategui","0790A","Presidente y Vicepresidente de la República","FRENTE DE TODOS",4497,4459
"Buenos Aires","Berazategui","0790A","Presidente y Vicepresidente de la República","FRENTE NOS",190,141
"Buenos Aires","Berazategui","0790A","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",1699,2042
"Buenos Aires","Berazategui","0790A","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",120,117
"Buenos Aires","Berazategui","0790A","Presidente y Vicepresidente de la República","VB",204,97
"Buenos Aires","Berazategui","0790A","Presidente y Vicepresidente de la República","VII",0,7
"Buenos Aires","Berazategui","0790A","Presidente y Vicepresidente de la República","VN",41,64
"Buenos Aires","Berazategui","0790A","Presidente y Vicepresidente de la República","VR",0,24
"Buenos Aires","Berazategui","0792A","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",859,794
"Buenos Aires","Berazategui","0792A","Presidente y Vicepresidente de la República","CSCCC",18,11
"Buenos Aires","Berazategui","0792A","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",388,350
"Buenos Aires","Berazategui","0792A","Presidente y Vicepresidente de la República","FRENTE DE TODOS",6127,7033
"Buenos Aires","Berazategui","0792A","Presidente y Vicepresidente de la República","FRENTE NOS",290,282
"Buenos Aires","Berazategui","0792A","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",2672,3609
"Buenos Aires","Berazategui","0792A","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",193,189
"Buenos Aires","Berazategui","0792A","Presidente y Vicepresidente de la República","VB",307,184
"Buenos Aires","Berazategui","0792A","Presidente y Vicepresidente de la República","VII",3,9
"Buenos Aires","Berazategui","0792A","Presidente y Vicepresidente de la República","VN",64,102
"Buenos Aires","Berazategui","0792A","Presidente y Vicepresidente de la República","VR",2,2
"Buenos Aires","Berazategui","0792B","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",485,445
"Buenos Aires","Berazategui","0792B","Presidente y Vicepresidente de la República","CSCCC",10,10
"Buenos Aires","Berazategui","0792B","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",218,211
"Buenos Aires","Berazategui","0792B","Presidente y Vicepresidente de la República","FRENTE DE TODOS",3942,4415
"Buenos Aires","Berazategui","0792B","Presidente y Vicepresidente de la República","FRENTE NOS",161,160
"Buenos Aires","Berazategui","0792B","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",1353,1737
"Buenos Aires","Berazategui","0792B","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",88,110
"Buenos Aires","Berazategui","0792B","Presidente y Vicepresidente de la República","VB",232,157
"Buenos Aires","Berazategui","0792B","Presidente y Vicepresidente de la República","VII",5,8
"Buenos Aires","Berazategui","0792B","Presidente y Vicepresidente de la República","VN",12,7
"Buenos Aires","Berazategui","0792B","Presidente y Vicepresidente de la República","VR",1,3
"Buenos Aires","Berazategui","0792C","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",841,803
"Buenos Aires","Berazategui","0792C","Presidente y Vicepresidente de la República","CSCCC",9,11
"Buenos Aires","Berazategui","0792C","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",422,382
"Buenos Aires","Berazategui","0792C","Presidente y Vicepresidente de la República","FRENTE DE TODOS",7101,7690
"Buenos Aires","Berazategui","0792C","Presidente y Vicepresidente de la República","FRENTE NOS",262,256
"Buenos Aires","Berazategui","0792C","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",2225,2848
